gene,logFC,p_value,adj_p_value
211549_s_at,1.0769471215304751,1.1713978323402316e-07,3.818387566341954e-07
211550_at,0.5283344512622028,5.125740355473232e-08,1.8553747943633859e-07
211551_at,0.5079645751364712,4.6304868265745193e-07,1.27397309009931e-06
211552_s_at,0.8961397379403078,5.803884795074419e-12,9.84980692221198e-11
211553_x_at,0.9393740415505007,1.149961791212739e-13,5.0842457526971155e-12
211554_s_at,0.6026268842915972,4.942285808431187e-07,1.3507782984088328e-06
211555_s_at,0.6825842336949837,3.7445586944619955e-12,7.029486216402414e-11
211556_at,0.6830943720640894,0.0002193812347067712,0.0003379751142817328
211557_x_at,0.6805738615254331,1.1015072145256708e-05,2.183320162006362e-05
211558_s_at,0.7829627739618816,1.2768819217172343e-09,7.890393749757385e-09
211559_s_at,0.5910072301915328,3.900983003577503e-06,8.554256369702162e-06
211560_s_at,0.5054454050372863,0.0002634437315689101,0.0004007042095938582
211561_x_at,0.5235906537311052,0.000183797863115,0.0002869049235580767
211562_s_at,0.4489383551712276,0.001897995323010306,0.0025043243594646287
211563_s_at,1.192857906815429,4.407032218061783e-10,3.2113112791063017e-09
211564_s_at,0.7126059848150712,0.0010801846544795709,0.0014807600526464645
211565_at,0.5040960118879898,0.00014974720194310293,0.00023761424915603237
211566_x_at,1.1549164356260668,1.7150590250773115e-12,3.780085089594237e-11
211567_at,0.6753155398683024,0.00012127614450039977,0.0001957123644193517
211568_at,0.8696065793847927,3.465215174749499e-05,6.176737040152234e-05
211569_s_at,1.2287264831091527,9.551605147637842e-12,1.444083240751914e-10
211570_s_at,1.0294849228483276,0.0003767805569713409,0.0005567138220935209
211571_s_at,1.026218376890247,1.1971557702497396e-05,2.3494999144332346e-05
211572_s_at,0.5616073995144664,4.189389273361383e-07,1.1658818680943135e-06
211573_x_at,0.2546357300810085,0.12337838538649214,0.1321623190831268
211574_s_at,0.47624897105388353,1.0554469258997467e-06,2.6475879601287916e-06
211575_s_at,0.7309936434375341,3.5211422869859303e-13,1.1338383465449057e-11
211576_s_at,0.3437722389001987,0.013431296837531031,0.015844649660156914
211577_s_at,0.7715435664847377,0.0001460953017648846,0.00023216671011460014
211578_s_at,0.9996272286075456,1.53896620818458e-06,3.713349649916296e-06
211579_at,0.8770782383736622,5.844390843290339e-06,1.2307963440226692e-05
211580_s_at,0.20889831463465747,0.27795560296376515,0.2895733648530356
211581_x_at,0.33455508279604906,0.00047341922469126043,0.0006883205392010541
211582_x_at,0.4820709267172223,1.408715882929064e-05,2.723680348746927e-05
211583_x_at,0.45616348652862015,7.408955864608251e-06,1.5258203653518083e-05
211584_s_at,0.004841250776820516,0.977515150822235,0.9781736171084903
211585_at,0.7836292332379653,7.484484968960763e-08,2.58168387868967e-07
211586_s_at,0.14053888309639628,0.13528021525407333,0.1444808779000439
211587_x_at,0.5090548143062099,0.00010625008327380839,0.00017316929531818842
211588_s_at,0.7865906545049803,2.00581633206534e-06,4.7281926718937876e-06
211589_at,0.6779694170981134,7.128128641496243e-09,3.381649787491181e-08
211590_x_at,0.8361114356262771,2.5647285174074114e-10,2.063171319616944e-09
211591_s_at,0.6883763902223476,8.932854112203717e-06,1.8075807136054796e-05
211592_s_at,0.38694557914402505,0.07373702519811608,0.08055508812519589
211593_s_at,0.7051737216865366,1.1065679053491409e-10,1.039968478907419e-09
211594_s_at,0.5898128139817294,3.1121306821146495e-05,5.602941584354912e-05
211595_s_at,0.7761164448709668,3.016621806121086e-06,6.7898367379592084e-06
211596_s_at,0.737413860842624,0.012091246758158827,0.014332867938719712
211597_s_at,0.5397052070919326,1.9925200664870627e-06,4.699335800331416e-06
211598_x_at,0.4305174393110587,0.006658379105301546,0.0081530202002107
211599_x_at,0.43478287770982327,0.004700351795176522,0.005878869502240595
211600_at,0.5541215213698507,0.00011390495164032492,0.00018465944251737796
211601_at,0.17817636379607205,0.1093214068969109,0.11761908695301364
211602_s_at,0.7274119148826959,0.0004191961082148318,0.0006144407620650365
211603_s_at,0.4736957907351318,0.0010561017442983055,0.0014498869550982159
211604_x_at,0.6191089329266815,4.0680313169249866e-07,1.1372217016063165e-06
211605_s_at,0.034498882980308565,0.8245599850488113,0.830598532925395
211606_at,0.5337824846194898,6.737778592624683e-06,1.400148469453099e-05
211607_x_at,0.4461294700781071,0.00827586682205318,0.010019077496240956
211608_at,0.5808102036351235,9.762641782567398e-06,1.958945941836554e-05
211609_x_at,1.4031436270488786,5.030926405020234e-07,1.3719756833076228e-06
211610_at,0.6141782855467941,0.008389798018290748,0.010152594180600235
211611_s_at,0.7238650082357658,3.883915751469811e-08,1.45454276789919e-07
211612_s_at,0.8029920821229943,1.408446408157672e-10,1.266010944452497e-09
211613_s_at,0.7544926404164949,1.770126486225938e-05,3.3520632695311104e-05
211614_at,0.4905372658438143,2.501118855408662e-05,4.5889198398576546e-05
211615_s_at,0.7693605565918613,1.8333072914580747e-08,7.588999883997823e-08
211616_s_at,0.6813746365487852,8.696595113966158e-11,8.537570477270494e-10
211617_at,0.46062180446282497,3.5678968143673506e-05,6.345553892134063e-05
211618_s_at,0.5038478738438963,0.0001384683169726154,0.00022096029125614358
211619_s_at,0.7812790218698247,2.7263647014529886e-06,6.197876417310442e-06
211620_x_at,0.6727743664029084,6.818690200020723e-07,1.7979040791274614e-06
211621_at,0.6651849224373905,7.954005640382994e-13,2.1457519090151845e-11
211622_s_at,0.5660608058129224,4.739598216677113e-05,8.24453294787011e-05
211623_s_at,0.3087232467414811,0.051495671390534514,0.05709982312874605
211624_s_at,0.9375556354964996,1.4836267746787169e-08,6.336909223723567e-08
211625_s_at,0.4517625917055943,6.179375694499794e-05,0.00010515084276482544
211626_x_at,0.6210345334555605,0.0005110973066236109,0.0007394832337831259
211627_x_at,0.6353353598163576,3.0416986462179654e-05,5.488555424218554e-05
211628_x_at,0.4711637048342183,0.00020971105770523497,0.0003241756155980403
211630_s_at,0.600979883452732,1.183864611454212e-11,1.7118789835843092e-10
211631_x_at,0.7272504317819894,6.52777956021746e-06,1.3616000393008718e-05
211632_at,1.1623782204768984,2.8505546840255182e-05,5.174235094830614e-05
211633_x_at,0.8204975159677161,1.666053322752637e-05,3.171422022116608e-05
211634_x_at,1.0042930926612597,6.510814220546628e-11,6.757357861035888e-10
211635_x_at,0.8560289658526532,2.1702106375521163e-12,4.5195143585583e-11
211636_at,0.4912529640326557,5.501198391720897e-05,9.448373960437549e-05
211637_x_at,0.3416280452644358,0.011257900505450766,0.013392760501999862
211638_at,0.5383705120871509,0.0007013146455178417,0.0009922155076872424
211639_x_at,0.3015462205917352,0.0007568449920517617,0.001064090917905824
211640_x_at,1.1486152251741437,3.13631398884409e-10,2.433580820908678e-09
211641_x_at,0.8363661589422886,5.104766105099827e-07,1.3904107458738474e-06
211642_at,0.32977433244543697,0.0181452407105087,0.021099535498213504
211643_x_at,0.7038691007181583,0.00014126391300259283,0.00022501849835133148
211644_x_at,0.6798803543832364,2.987361185702947e-07,8.651854601120193e-07
211645_x_at,0.8013878274581918,0.0013130874600018006,0.001775456788302192
211646_at,0.664163848951528,6.160200163361273e-09,2.986028719603638e-08
211647_x_at,1.0250643988790111,0.00019068507711683273,0.00029698997507474545
211648_at,0.8982931764907205,6.413895523075658e-06,1.3404692735011714e-05
211649_x_at,0.8009994635914506,5.835970684892268e-07,1.5654620774221069e-06
211650_x_at,0.24191893232891548,0.17733553538796418,0.18757144990031832
211651_s_at,0.6473422233635331,2.593909876275903e-09,1.430695390422177e-08
211652_s_at,0.28071397141229326,0.0002455289937667252,0.00037532568896919385
211653_x_at,1.1232732866951363,0.008935960025234627,0.010768481815061555
211654_x_at,1.2251279111492313,3.288466051445392e-10,2.5224402418023294e-09
211655_at,0.9454408848676037,2.5847924004749593e-09,1.4260195360184084e-08
211656_x_at,1.0614423850516488,7.267753069680719e-11,7.388108651993405e-10
211657_at,0.3619659314499817,0.035029960972975185,0.03953467485619966
211658_at,0.17898510634330833,0.18776793738884295,0.1981545322678469
211659_at,0.4878712308832629,3.67235508993903e-06,8.101285859727888e-06
211660_at,0.3622905757788679,0.018965061906492144,0.022005752679773196
211661_x_at,0.5413466874382404,1.2779061392865635e-05,2.491084113526594e-05
211662_s_at,0.8598793957517419,1.5715224152836922e-08,6.649873524452434e-08
211663_x_at,0.7890972366815028,2.3444361274671377e-14,1.6325334446359446e-12
211665_s_at,0.7828935243378492,7.828419789206498e-07,2.0331081370966014e-06
211666_x_at,0.7801786446396051,3.353373741718177e-09,1.7770089675792186e-08
211667_x_at,0.7383961024394097,8.056519836480994e-05,0.00013421309174364984
211668_s_at,0.2571643820518581,0.06678219045899254,0.07323724346659437
211670_x_at,0.5675012385127989,1.77712527119884e-08,7.382491129404129e-08
211671_s_at,0.7852265600840642,1.5109523585791293e-12,3.46741003153643e-11
211672_s_at,0.31016609270729845,0.025675093969461358,0.029392145847495887
211673_s_at,0.7435302195729587,1.2636004466998058e-09,7.821335764947714e-09
211674_x_at,0.3675393807617118,0.0023902373223031424,0.0031121688823700436
211675_s_at,0.6534506776160995,9.586696581271781e-05,0.00015738625205958824
211676_s_at,0.6697011058697679,0.0006582003432761917,0.000935912082778596
211677_x_at,-0.02366606793553494,0.8685819100196133,0.8735606924068895
211678_s_at,0.4465675632511825,0.009790444566232678,0.011735367201149153
211679_x_at,0.7774832398188671,2.2376902837102877e-06,5.207023035914405e-06
211680_at,0.3129841656461867,0.05804125711555869,0.06403591287349578
211681_s_at,0.7761652100958667,0.0012116810182759188,0.0016482441932874855
211682_x_at,0.8599276142750805,1.937224500155606e-05,3.6360489839089766e-05
211684_s_at,0.46981157638721704,1.6859937652868715e-05,3.2058195299844145e-05
211685_s_at,0.5238266696669314,1.3241343165617261e-06,3.242026697719475e-06
211686_s_at,0.6496431655191994,4.246673062392042e-09,2.1768717701698154e-08
211687_x_at,0.028253452434872983,0.8817889397584308,0.8862434236000682
211688_x_at,0.8892678120268549,3.011797631467083e-11,3.645403944702934e-10
211689_s_at,0.8077909117834654,3.7017264419647455e-11,4.291827025538023e-10
211690_at,0.5065021585665841,0.00017781772243415287,0.00027825226889046544
211691_x_at,0.5572701619834763,8.768986324356096e-05,0.0001450087734809847
211692_s_at,0.6154609422565152,2.4180213738156016e-07,7.188895299897671e-07
211693_at,0.654525788086799,4.598897987299053e-13,1.4018774808616252e-11
211694_at,0.44569448551667,0.0001690161621029345,0.0002655985289238145
211695_x_at,-0.10037093980052703,0.39073866568791205,0.40277696662458917
211696_x_at,1.1403404267470165,2.845792130501029e-05,5.166852932775559e-05
211697_x_at,0.30291799628127336,0.01328598507021284,0.015681530023812316
211698_at,0.6181621686671726,0.0008757895360569104,0.001218634834017493
211699_x_at,1.6948200856768487,3.305315050091936e-06,7.368180798439237e-06
211700_s_at,0.5432902543083689,0.004251551766266509,0.0053499733458163895
211701_s_at,0.35443465545900565,0.018449685734940623,0.02143589863284146
211702_s_at,0.6974323701361858,5.281007147223246e-15,5.525417680038651e-13
211703_s_at,0.6810881185012807,3.108238718756277e-06,6.973508192715075e-06
211704_s_at,0.8011289383403195,8.762467289051443e-06,1.7772989131798043e-05
211705_s_at,0.21067922592031962,0.18298998290809065,0.19329536805598407
211706_s_at,0.09325932957574512,0.5850574728794734,0.5957789812710587
211707_s_at,0.5420256734412856,3.7893208021076936e-06,8.33456079689722e-06
211708_s_at,0.6413611700970749,4.791857946866359e-07,1.31433986496828e-06
211709_s_at,0.3116740237911184,0.2913459406045572,0.30299923431771436
211710_x_at,0.9217728228759707,8.95507713807835e-12,1.3772223104602698e-10
211711_s_at,1.0847136870847809,2.78293002992005e-07,8.131658780056186e-07
211712_s_at,0.762107412031165,7.115689907342018e-10,4.85186408216959e-09
211713_x_at,0.4375365236970161,0.0019821764833126794,0.0026066000931045403
211714_x_at,0.6689512920339897,3.955631995734304e-12,7.322899738186061e-11
211715_s_at,0.34006315103208706,0.046453023876546255,0.05175304889960903
211716_x_at,0.709325189423728,1.0222842539647747e-09,6.546293790751538e-09
211717_at,0.48247146675604125,9.35182045643462e-07,2.3791142280024273e-06
211718_at,0.6444552040925089,0.0029221212317483763,0.0037550464394578028
211719_x_at,0.9287420269719302,0.041095557563325016,0.04603612516953486
211720_x_at,0.7520514158349023,1.4283437076723803e-08,6.137804645588166e-08
211721_s_at,0.858474302909066,1.3541710166121871e-06,3.307210956068541e-06
211722_s_at,0.5092435612446131,0.0004941138418018359,0.0007162593505640327
211724_x_at,0.5370327052255224,0.002288320607160272,0.002986450046231249
211725_s_at,0.05036393639832948,0.7780987014282541,0.7851457394342157
211726_s_at,0.5965093076515267,2.4925993521553846e-07,7.380354537047093e-07
211727_s_at,0.8317209874069729,1.3641009842299636e-12,3.1982317512602044e-11
211728_s_at,1.303113995079583,2.756943093191393e-06,6.261641315419816e-06
211729_x_at,0.7056738037231547,1.2710802517280272e-09,7.858901567496013e-09
211730_s_at,1.2009417486678604,2.9022682696509322e-06,6.559614956144814e-06
211731_x_at,1.1694992766102583,1.2993515861558474e-09,7.989362967525041e-09
211732_x_at,0.7035552112475987,4.2095468014300445e-06,9.15939179535843e-06
211733_x_at,0.6318027737810734,9.63999777126788e-08,3.2161711384512977e-07
211734_s_at,0.68479962059107,3.758566079961892e-05,6.659679386115684e-05
211735_x_at,0.704963713996789,6.663165562493855e-10,4.5924936043628384e-09
211736_at,1.0940649308034605,5.046017300182172e-07,1.3754177798160163e-06
211737_x_at,0.21447759422262536,0.11504814233955382,0.12355379805061824
211738_x_at,0.7789483298509499,4.925205544393541e-12,8.737926365105197e-11
211739_x_at,0.5341402374814059,2.3378130288221593e-08,9.37776556638059e-08
211740_at,0.7239833203607402,2.557577453978316e-06,5.85779611542798e-06
211741_x_at,0.39216131842010427,0.033420375622541666,0.037813863613135774
211742_s_at,0.8574490763157225,1.601599145578486e-05,3.0607576124292804e-05
211743_s_at,0.9711714636472202,3.125187791367316e-12,6.079837473730154e-11
211744_s_at,1.0317748883448186,1.3131585643343826e-07,4.221773523165928e-07
211745_x_at,1.5108574829417805,0.0007311152488581393,0.00103129968287054
211746_x_at,0.3903213832365182,0.0013148867361321896,0.0017777817572497774
211747_s_at,0.7061231869572779,1.3513666163694266e-06,3.3021715443096757e-06
211748_x_at,0.931294999343141,2.279766325261323e-10,1.879394488560787e-09
211749_s_at,0.7993549780483971,9.723363330039767e-14,4.532755336470212e-12
211750_x_at,1.0293054482379205,4.020531909087901e-06,8.78328554217703e-06
211751_at,0.35026515701619854,0.11907482076468366,0.12771198647956516
211752_s_at,1.1371893115560745,0.0002188558611922666,0.00033718904480033716
211753_s_at,0.6398933958172108,0.01579051510173112,0.018493642805207326
211754_s_at,0.5685364186003135,8.147876289034706e-08,2.780384798599699e-07
211755_s_at,0.852957464689057,4.4091099370294925e-07,1.2202624356655604e-06
211756_at,0.20980552586430967,0.43423284502215853,0.44631044675409404
211758_x_at,0.9094504850314387,1.3298754204520044e-09,8.154544302127687e-09
211759_x_at,0.9199633743982343,1.4564502103837842e-05,2.8059899738874168e-05
211760_s_at,1.330503945739598,6.072375706578765e-07,1.622625589035791e-06
211761_s_at,0.7023618230942006,3.3386070583080683e-09,1.771711861878511e-08
211762_s_at,0.775634251024341,2.0414657247478583e-07,6.209388581020548e-07
211763_s_at,0.9251761745557321,6.598466244374532e-12,1.0889515781386202e-10
211764_s_at,0.2984959625073831,0.15315363801917514,0.16285958081514101
211765_x_at,0.7745034865709073,3.651625386770637e-10,2.7536097628903586e-09
211766_s_at,1.2817025624720841,3.2018287581955784e-10,2.467877904492289e-09
211767_at,0.7109853445633689,5.419991781443486e-06,1.1502254939610019e-05
211768_at,0.8030449097711436,1.7818098040048153e-11,2.3946964935246864e-10
211769_x_at,0.9094492605474027,7.836830402059387e-12,1.2464531895009945e-10
211771_s_at,0.4742912514140958,1.9521056459487972e-05,3.661512635410526e-05
211772_x_at,0.43622107609092975,0.0009116151578837565,0.001264379469881971
211773_s_at,0.6912823112659972,2.7226577253236e-06,6.192139868787469e-06
211774_s_at,0.668601910429552,0.0006241741906324618,0.000891283145777837
211775_x_at,0.8275042769822649,3.745633560409709e-05,6.639932587637992e-05
211776_s_at,0.9499381729701408,4.788475231967621e-08,1.7506414043303447e-07
211778_s_at,0.5546796767158089,8.314787604366051e-10,5.529048409074566e-09
211779_x_at,0.7356649519688112,7.160406085463702e-05,0.00012039185754349027
211780_x_at,0.6725393300824241,5.7455825127581095e-06,1.2125089036062975e-05
211781_x_at,0.924980750062713,1.693711987252315e-05,3.2193964183181214e-05
211782_at,0.7660483948975969,1.5674205927293246e-07,4.921351707452098e-07
211783_s_at,0.38327492244943784,0.0008831666183101867,0.0012280919882295082
211784_s_at,0.6739747529791753,2.9582745235051524e-06,6.672662334979786e-06
211786_at,1.3608064302904568,4.00133685393733e-09,2.0676300228341996e-08
211787_s_at,0.9525399005487358,4.9830157587108785e-09,2.4952031494686406e-08
211788_s_at,0.8565286377949999,6.088629669019789e-14,3.245763993176267e-12
211789_s_at,0.8620801432421477,2.8695283971951135e-13,9.866687708909409e-12
211790_s_at,0.05849438692031761,0.6172113495342963,0.6276329348639038
211791_s_at,0.49298644037486383,0.000766800396426146,0.0010770684085705882
211792_s_at,0.6797802793540377,8.946800780288782e-05,0.0001477080549656775
211793_s_at,0.5786098986462331,1.9481582337626086e-07,5.961385597766027e-07
211794_at,0.4908985731009805,1.5743968614952598e-08,6.65698012612882e-08
211795_s_at,1.0651492586794076,3.6462945885680087e-09,1.9117737015779044e-08
211796_s_at,0.6187083826578643,9.182015702907263e-05,0.000151266343270651
211797_s_at,0.7719978692597111,0.0002699844010758192,0.0004098135156112043
211798_x_at,0.9315877138439213,5.209752985750677e-05,8.987297807655208e-05
211799_x_at,0.788402703238452,0.0033772089646791946,0.004300002706128021
211800_s_at,0.6046744304563081,7.155220244358712e-11,7.287009721437166e-10
211801_x_at,0.5516198900301514,3.9279640823632586e-07,1.1030475569918146e-06
211802_x_at,0.44695503649896295,6.56173129218946e-06,1.3676462293878752e-05
211803_at,0.6353691934733625,0.0005700974659752091,0.0008190510531480068
211804_s_at,0.5696333758367302,8.788470272361075e-07,2.2522539744568355e-06
211805_s_at,0.34949919738504676,0.06259024574836808,0.06883320728510936
211806_s_at,0.1606297340460312,0.28359080203252224,0.29526464076678316
211807_x_at,0.818609406151614,1.0870174393248428e-08,4.8521653847106316e-08
211808_s_at,0.05373679868393655,0.7102498160607862,0.7188634016752589
211809_x_at,0.6067414027309441,0.002629512548801009,0.0034030333444611967
211810_s_at,0.601620522082742,3.715823918490013e-08,1.4003910445592698e-07
211811_s_at,0.628836842939247,0.00039823350824802126,0.0005858478421001292
211812_s_at,1.0840997978538338,2.1165951705955266e-10,1.7651231357178187e-09
211813_x_at,0.7340879393516495,3.378711852650251e-06,7.5160064103629365e-06
211814_s_at,0.867031419118744,2.9680727295662797e-19,1.1022927438820901e-15
211815_s_at,0.5924909489196377,1.6279161589444222e-05,3.104926454657071e-05
211816_x_at,0.9471698233866093,7.539187023779368e-07,1.967162815584024e-06
211817_s_at,0.29063735267846624,0.02427935852939126,0.027861620460934468
211818_s_at,0.8800470706852792,4.242985136209197e-10,3.110816412777161e-09
211819_s_at,1.0807358699578726,1.4286466966128685e-07,4.5471410285137196e-07
211820_x_at,0.6392792834099623,5.766309494234459e-06,1.2164221760865895e-05
211821_x_at,0.4141203907550528,0.016140851171847926,0.018880135782797233
211822_s_at,0.7023901530001071,3.4878986201980635e-05,6.212697438359189e-05
211823_s_at,0.8244366041707822,1.141733828006695e-10,1.0671667319409893e-09
211824_x_at,0.5787964604488733,0.009844292884936113,0.011794836990807153
211825_s_at,0.7662917187544629,8.033408926503235e-08,2.747213798484831e-07
211826_s_at,0.9018813623566952,7.063433606169692e-07,1.855717018001509e-06
211827_s_at,0.35851680251964524,0.024984203203747016,0.028638014402731213
211828_s_at,0.559571114516829,5.328079486400503e-06,1.1326616599452623e-05
211829_s_at,0.7277761104253191,5.1828903408016696e-08,1.8748432705208377e-07
211830_s_at,0.6265887978408271,0.007948449654327562,0.009638928089653392
211831_s_at,0.5365881311619605,1.54777628989442e-05,2.9652737570043303e-05
211832_s_at,0.44816566502906685,0.0008229264939604865,0.001150026768573662
211833_s_at,0.7335240769287434,3.938109509752665e-06,8.621821006663258e-06
211834_s_at,0.5627646525569716,9.91576592744306e-07,2.5051361923040102e-06
211835_at,0.8049309102080198,4.376946164274729e-09,2.233375117438374e-08
211836_s_at,0.8002387735725138,2.8185376630876142e-14,1.8364173902509156e-12
211837_s_at,0.46724295167188146,0.0030907163150600586,0.003955797337649816
211838_x_at,0.9477327474216652,4.912027043577899e-06,1.0512360604307176e-05
211839_s_at,0.7669926583083715,1.085387297265997e-12,2.7113996799302927e-11
211840_s_at,0.30324886934111284,0.015810709698789865,0.018515348130025994
211841_s_at,0.4303463951722417,2.167129963655882e-05,4.031234408560315e-05
211842_s_at,0.7061872778718179,1.0353505716783802e-10,9.838258758511449e-10
211843_x_at,0.5746194079365416,1.4759503278068316e-09,8.929840117979806e-09
211844_s_at,0.8336566776207723,5.8884887261095684e-12,9.970607468381422e-11
211845_at,0.38053361881103065,0.05544211761576588,0.06126539582604072
211846_s_at,0.3150717923654458,0.011926180646061227,0.01414924306975734
211848_s_at,0.30692076106182586,0.010656081206273591,0.012708705711806595
211849_s_at,0.7695113062733085,3.4252493241722066e-09,1.8109243489215984e-08
211851_x_at,0.3477255077423447,0.08436960021745395,0.09168086421757175
211852_s_at,0.4332793578262324,1.3247612196429454e-05,2.5776854922549558e-05
211855_s_at,1.0198088989322072,4.766046695897165e-15,5.201123008342619e-13
211856_x_at,0.8901729178218636,3.006090351612715e-11,3.6424530345288815e-10
211858_x_at,1.0361807049478688,6.80345370270802e-09,3.2518523993445476e-08
211861_x_at,0.8800720878849821,2.7462102320027293e-09,1.5005836831710842e-08
211862_x_at,0.9578305937699696,2.451568084498043e-15,3.4142682266793685e-13
211863_x_at,0.5978346412956803,9.519156307148816e-07,2.415342290961023e-06
211864_s_at,0.8694338142127425,2.2072953197697194e-07,6.651536647414169e-07
211865_s_at,0.44136293092468115,0.07614520386094105,0.08305563550018842
211866_x_at,0.7630100901844497,7.196713228390251e-08,2.4932270035481957e-07
211867_s_at,0.8298649110748482,0.00011597857422950767,0.00018781617511309006
211868_x_at,0.5621504302586171,0.000253283343516963,0.0003862783343774202
211869_at,0.5441291443948426,0.0019946755163737975,0.002622262804209872
211870_s_at,0.7118685445471868,3.7444243792371015e-08,1.4091708907708214e-07
211871_x_at,0.15127995821695706,0.4848626479350471,0.4966760623333174
211872_s_at,0.5199038736329804,4.5585816539725387e-07,1.2573199033973274e-06
211873_s_at,0.9080677730156399,8.436905570580557e-13,2.240757649931425e-11
211874_s_at,0.8866960699778783,8.173947699834142e-06,1.6671162562470602e-05
211875_x_at,0.6621715134441803,3.2362199184878495e-10,2.490079020844777e-09
211876_x_at,0.644075224554129,1.1114272564579496e-05,2.2004383434609054e-05
211877_s_at,0.9074163475789474,1.910220152028328e-11,2.5142017511900317e-10
211878_at,0.9210132485169789,1.6058890654131545e-07,5.029378221307284e-07
211879_x_at,1.024724245023215,8.448314368037001e-05,0.00014011148337523705
211880_x_at,0.7437123591837658,3.630174464840519e-11,4.2262893207963055e-10
211881_x_at,1.0153378574588512,1.784476774841282e-07,5.517343689994213e-07
211882_x_at,0.37917757994862633,0.0002942790375443768,0.0004435484167749829
211883_x_at,0.5815444024941385,1.403358706421249e-09,8.540635038700038e-09
211884_s_at,1.0969060575533733,3.890317127429166e-06,8.534797336861683e-06
211885_x_at,0.5091883720297243,2.390242588136059e-06,5.518211312830066e-06
211886_s_at,0.954581133630434,9.388661641031773e-10,6.131522489657415e-09
211887_x_at,0.832591660931719,5.2927051469671614e-09,2.6266670109102284e-08
211888_x_at,0.6149334225478373,0.007800523442650516,0.009467784948667218
211889_x_at,0.46141739447965335,1.1228420123661478e-05,2.2198818704245294e-05
211890_x_at,0.7038965135772672,0.00025437510734831523,0.000387731070322355
211891_s_at,0.6427882286451556,6.347665008501323e-05,0.00010772659511381187
211892_s_at,0.642196148253765,9.038473284143908e-08,3.0437403686047864e-07
211893_x_at,0.4192557723203585,2.7848144255945448e-05,5.066047828028675e-05
211894_x_at,0.42989988898383125,0.005957205289122115,0.007343276287963052
211896_s_at,1.26926979650956,3.4390044217469334e-05,6.135415174522571e-05
211897_s_at,0.5417186553291753,0.012025069235488772,0.014258972848786522
211898_s_at,0.5188589807791102,2.6332777931317333e-05,4.812378337107719e-05
211899_s_at,0.5520571630396987,6.250574642041797e-05,0.00010620829247263792
211900_x_at,0.47374533825519016,0.00036332048636943023,0.0005383966481193066
211901_s_at,1.2937204730898566,1.9619385694209252e-06,4.636533793870663e-06
211902_x_at,0.6517137402265654,1.1186087565181524e-09,7.045211679336911e-09
211903_s_at,0.6022357735493635,0.0022495439178060366,0.002938596970364164
211904_x_at,0.629060263515262,7.311894570904573e-14,3.7074142764980914e-12
211905_s_at,0.5054447169856608,0.0017304012365574682,0.0022965176149023266
211906_s_at,0.8806103217090007,5.203381994498858e-07,1.4136425382030974e-06
211907_s_at,0.5526092015378659,0.011930896259362892,0.014153330565767851
211908_x_at,0.8210161677747063,3.1146599155911777e-06,6.986507640338052e-06
211909_x_at,0.6530208390259631,1.9559600796311264e-07,5.980331840617507e-07
211910_at,0.9803784107078766,5.770157229508233e-13,1.6763548050212773e-11
211911_x_at,0.943175785196015,1.8330568113223753e-09,1.0689873050692617e-08
211912_at,0.2670024165152558,0.12736659860862812,0.1362837895220197
211913_s_at,0.8925844559311269,4.0069204729383284e-10,2.9653340716866414e-09
211914_x_at,0.2889040504685756,0.05082550737426385,0.056404441497122426
211915_s_at,0.5766288420754746,4.190484625206972e-09,2.15188761800366e-08
211916_s_at,0.41553304451836226,0.00037330757202175106,0.0005519116658280705
211917_s_at,0.5032577315137328,3.060581773476907e-07,8.832915899285833e-07
211918_x_at,0.5205013338870632,2.0638065994785942e-07,6.267930006294332e-07
211919_s_at,0.7810481031393248,4.5891868424297754e-14,2.5746541633023698e-12
211920_at,0.6359543603780047,8.885909024081886e-06,1.7999601879139307e-05
211921_x_at,0.48099224163557786,0.00032926499631252284,0.000492152663860474
211922_s_at,1.2565295398543626,2.4808712918420574e-05,4.5558970657752234e-05
211923_s_at,0.8432022019540373,2.0223385638409304e-05,3.780517635743914e-05
211924_s_at,0.6404575698695769,1.914520997836181e-05,3.5991961018125045e-05
211925_s_at,0.534601738239207,2.0314754749305496e-05,3.7960057029666616e-05
211926_s_at,0.8052912031802908,0.0002506967539397872,0.0003826478367039029
211927_x_at,0.7960085569010733,1.4453841555089884e-07,4.5899237761446184e-07
211928_at,0.8572383866487279,1.3535599039496065e-06,3.306080822066106e-06
211929_at,0.4205416557321229,0.010453470112927158,0.012483101528743615
211930_at,0.5072880618931421,0.012429526604803119,0.014716638753178954
211931_s_at,0.4747939724012262,4.115286442228096e-05,7.23193436846756e-05
211932_at,0.56846092002022,1.1673635846449742e-05,2.2976752188008902e-05
211933_s_at,0.37280343646201075,0.027350682286073073,0.03119811893424962
211934_x_at,0.4454715956212514,0.0002977438068723768,0.00044840668076082536
211935_at,0.7439817221744427,3.77820785225185e-08,1.4206852104577785e-07
211936_at,0.9300004887062681,0.0016722506390159507,0.002223580438548301
211937_at,1.0692351976487284,5.063276386886071e-12,8.940173354119043e-11
211938_at,0.7077103416443951,2.4298509930335934e-09,1.3519193427657319e-08
211939_x_at,0.4785188079001692,0.00575291427944522,0.007102847345350057
211940_x_at,0.5776836955573472,8.15320587466209e-12,1.2821304622801363e-10
211941_s_at,0.5566124395698715,4.28094893358146e-06,9.292069461036009e-06
211942_x_at,1.0733034399146,1.6575157588665912e-05,3.157328060764597e-05
