gene,logFC,p_value,adj_p_value
210681_s_at,1.0196247743275162,7.751648320683467e-20,4.318249488244742e-16
210684_s_at,1.1623765860591835,3.1638904224069162e-09,1.6907776543785705e-08
210729_at,1.1358033508443732,8.917841083205371e-06,1.8051678820409548e-05
210734_x_at,1.1272681510012275,4.872522099230925e-15,5.23308281204762e-13
210738_s_at,1.0480851124583497,1.6767048223404704e-08,7.028219254366573e-08
210761_s_at,1.0715566332739606,2.656954400045939e-08,1.0480600972955153e-07
210772_at,1.0377831001731934,1.9219343999086394e-08,7.916167141065474e-08
210797_s_at,1.1363540052831542,3.2200968883340596e-12,6.217800603357699e-11
210799_at,1.0953499842580712,1.4817818560328503e-08,6.331456394627037e-08
210801_at,1.021280336291218,5.59650638190868e-12,9.570756078900316e-11
210811_s_at,1.2252434080315435,3.1027592273832027e-10,2.4174399952370596e-09
210831_s_at,1.5545364270578652,1.2159801897684142e-09,7.574975277777348e-09
210832_x_at,1.1273144508394903,1.4262907739783293e-06,3.467761845778408e-06
210833_at,1.078335950760617,8.123942530311499e-06,1.658352980972253e-05
210838_s_at,1.1743936530564287,7.434019809667028e-06,1.530133598917517e-05
210866_s_at,1.0189052829009775,2.0357061579982805e-09,1.1661090056214827e-08
210868_s_at,1.0867074032525705,5.5450733461521705e-06,1.1744213418145501e-05
210871_x_at,1.0750120217126824,6.76562554744971e-08,2.366694412461882e-07
210893_at,1.0003960771772382,6.315784214641933e-06,1.3226937937487424e-05
210928_at,1.1044596527984725,3.9692789496131656e-10,2.9433425236016697e-09
210939_s_at,1.0006399620907391,2.1598638882203127e-13,7.994725418806184e-12
210945_at,1.0538497647157037,6.36081703913042e-10,4.41002134670016e-09
210949_s_at,1.0674391647594046,7.741329463396214e-06,1.5869369313050397e-05
210953_at,1.471330634493584,1.1139205123101418e-09,7.0196523687236684e-09
210959_s_at,1.1613033870878677,5.176707051860165e-09,2.5789504707190576e-08
210966_x_at,1.0884873897319398,2.962853979715094e-07,8.592541847046772e-07
210979_at,1.0397398515952911,1.8855928472558243e-10,1.6049146453552916e-09
210982_s_at,1.5071480514910167,1.1177623673438311e-05,2.2108200631566298e-05
210989_at,1.0131273711973652,7.197157725889368e-15,7.001930950580713e-13
210990_s_at,1.056853602088907,4.554160904357064e-16,1.2257684655734706e-13
210996_s_at,1.5090423272175055,2.1535946831116854e-06,5.034905577646975e-06
211011_at,1.0068474101000824,3.9942010627893054e-05,7.034680863273325e-05
211023_at,1.0181516842589584,3.1839157001934793e-05,5.72247084589541e-05
211067_s_at,1.109989603813264,6.292668926092726e-07,1.6750632144322568e-06
211079_s_at,1.0129807519365936,5.392224205277476e-15,5.562728331768426e-13
211082_x_at,1.0574317863304952,1.2847229900784662e-10,1.1742004080074415e-09
211083_s_at,1.021612619421,6.096203803555303e-11,6.383538973431523e-10
211085_s_at,1.0779901557011926,1.7766168796444074e-07,5.498382490155046e-07
211109_at,1.255282618466091,3.0931199000996796e-07,8.915274962349134e-07
211110_s_at,1.0764887987274285,1.543625851887361e-08,6.55048845126758e-08
211122_s_at,1.0947575427370158,1.1638987741573153e-08,5.135674531593556e-08
211124_s_at,1.1875822342778246,7.098691562045631e-14,3.653121110324776e-12
211168_s_at,1.0790632448367887,1.2997579451291959e-13,5.562002278151269e-12
211169_s_at,1.7090127071127137,2.6396738818189993e-09,1.4528864873936008e-08
211172_x_at,1.149100107385597,3.4819661716663126e-06,7.72410673999407e-06
211175_at,1.3158246254805626,1.3252094066387513e-08,5.747302687452568e-08
211197_s_at,1.040823922857169,5.08419312017653e-12,8.948742124557158e-11
211265_at,1.3042878969928289,1.3970712291149474e-05,2.7049212093464568e-05
211299_s_at,1.1234025697306826,1.562384234546072e-08,6.618311640663126e-08
211305_x_at,1.0658260058576303,2.2183224817208146e-07,6.677600125286867e-07
211336_x_at,1.010883002123407,4.596033237035026e-06,9.905542955880791e-06
211351_at,1.1860862939991699,1.7365110825522543e-13,6.909763652234265e-12
211357_s_at,1.4178436585119645,5.652264782226055e-13,1.650713186662427e-11
211446_at,1.0177736026797533,3.825580975206366e-10,2.8596249872701594e-09
211451_s_at,1.1015601141608364,9.745797987260958e-14,4.533728946766929e-12
211458_s_at,1.124762720162682,0.0017287848943792262,0.00229450913106512
211459_at,1.151172257421723,9.275877567001513e-08,3.1119298377822146e-07
211470_s_at,1.013459219341974,0.000922860825962279,0.0012780676062720611
211476_at,1.0204248848337532,9.881448259110025e-08,3.285411989820183e-07
211481_at,1.2463219384892552,4.725096770737139e-09,2.3896806931987212e-08
211490_at,1.0164806169790186,6.7305072382004715e-12,1.1035753700428337e-10
211501_s_at,1.1062578297685413,6.01783261378793e-11,6.322270821925338e-10
211506_s_at,1.0794526019967705,1.98138771975795e-06,4.676049836831857e-06
211525_s_at,1.206242779109349,4.876358244144708e-17,2.5871402560542034e-14
211529_x_at,1.1580093502523585,6.572722918096732e-06,1.3694248226643243e-05
211549_s_at,1.0769471215304751,1.1713978323402316e-07,3.818387566341954e-07
211563_s_at,1.192857906815429,4.407032218061783e-10,3.2113112791063017e-09
211566_x_at,1.1549164356260668,1.7150590250773115e-12,3.780085089594237e-11
211569_s_at,1.2287264831091527,9.551605147637842e-12,1.444083240751914e-10
211570_s_at,1.0294849228483276,0.0003767805569713409,0.0005567138220935209
211571_s_at,1.026218376890247,1.1971557702497396e-05,2.3494999144332346e-05
211609_x_at,1.4031436270488786,5.030926405020234e-07,1.3719756833076228e-06
211632_at,1.1623782204768984,2.8505546840255182e-05,5.174235094830614e-05
211634_x_at,1.0042930926612597,6.510814220546628e-11,6.757357861035888e-10
211640_x_at,1.1486152251741437,3.13631398884409e-10,2.433580820908678e-09
211647_x_at,1.0250643988790111,0.00019068507711683273,0.00029698997507474545
211653_x_at,1.1232732866951363,0.008935960025234627,0.010768481815061555
211654_x_at,1.2251279111492313,3.288466051445392e-10,2.5224402418023294e-09
211656_x_at,1.0614423850516488,7.267753069680719e-11,7.388108651993405e-10
211696_x_at,1.1403404267470165,2.845792130501029e-05,5.166852932775559e-05
211699_x_at,1.6948200856768487,3.305315050091936e-06,7.368180798439237e-06
211711_s_at,1.0847136870847809,2.78293002992005e-07,8.131658780056186e-07
211728_s_at,1.303113995079583,2.756943093191393e-06,6.261641315419816e-06
211730_s_at,1.2009417486678604,2.9022682696509322e-06,6.559614956144814e-06
211731_x_at,1.1694992766102583,1.2993515861558474e-09,7.989362967525041e-09
211736_at,1.0940649308034605,5.046017300182172e-07,1.3754177798160163e-06
211744_s_at,1.0317748883448186,1.3131585643343826e-07,4.221773523165928e-07
211745_x_at,1.5108574829417805,0.0007311152488581393,0.00103129968287054
211750_x_at,1.0293054482379205,4.020531909087901e-06,8.78328554217703e-06
211752_s_at,1.1371893115560745,0.0002188558611922666,0.00033718904480033716
211760_s_at,1.330503945739598,6.072375706578765e-07,1.622625589035791e-06
211766_s_at,1.2817025624720841,3.2018287581955784e-10,2.467877904492289e-09
211786_at,1.3608064302904568,4.00133685393733e-09,2.0676300228341996e-08
211795_s_at,1.0651492586794076,3.6462945885680087e-09,1.9117737015779044e-08
211812_s_at,1.0840997978538338,2.1165951705955266e-10,1.7651231357178187e-09
211819_s_at,1.0807358699578726,1.4286466966128685e-07,4.5471410285137196e-07
211855_s_at,1.0198088989322072,4.766046695897165e-15,5.201123008342619e-13
211858_x_at,1.0361807049478688,6.80345370270802e-09,3.2518523993445476e-08
211879_x_at,1.024724245023215,8.448314368037001e-05,0.00014011148337523705
211881_x_at,1.0153378574588512,1.784476774841282e-07,5.517343689994213e-07
211884_s_at,1.0969060575533733,3.890317127429166e-06,8.534797336861683e-06
211896_s_at,1.26926979650956,3.4390044217469334e-05,6.135415174522571e-05
211901_s_at,1.2937204730898566,1.9619385694209252e-06,4.636533793870663e-06
211922_s_at,1.2565295398543626,2.4808712918420574e-05,4.5558970657752234e-05
211937_at,1.0692351976487284,5.063276386886071e-12,8.940173354119043e-11
211942_x_at,1.0733034399146,1.6575157588665912e-05,3.157328060764597e-05
211975_at,1.1127783830647147,3.023342810497763e-14,1.9032034196252495e-12
211989_at,1.2303129669626944,2.257010133223874e-08,9.102797610611326e-08
212000_at,1.1367980331695327,3.043974804525283e-08,1.1779939313865382e-07
212005_at,1.047084051698885,4.1762729878862616e-11,4.719061409182027e-10
212025_s_at,1.1412259428978535,2.6017859871312263e-08,1.0286656698233696e-07
212085_at,1.588726947727321,1.8222881276798393e-05,3.441190368566937e-05
212092_at,1.3388731526994917,8.370770035612677e-09,3.891630893043131e-08
212096_s_at,1.0041906081552376,7.347025788798289e-09,3.471454106272101e-08
212154_at,1.0218527142184843,0.00011039001481769008,0.0001794107228034535
212165_at,1.055724636455352,1.3942519404676533e-07,4.4510194827278967e-07
212171_x_at,1.324409109591409,2.0366299513820316e-13,7.62726474061274e-12
212180_at,1.0099623013897023,4.723992185802889e-05,8.21866941569689e-05
212193_s_at,1.059721167745427,1.0891965533464292e-05,2.161225894765671e-05
212203_x_at,1.3153016544652498,6.358178892381883e-06,1.3305719408240562e-05
212254_s_at,1.0156989242837486,2.7108935211844485e-06,6.168369277295319e-06
212314_at,1.1115948612999809,9.450315657733473e-09,4.316076732963209e-08
212323_s_at,1.2599338525378165,9.43619757958147e-08,3.158581803602432e-07
212344_at,1.280643921361552,3.0384912050046174e-10,2.372344061707004e-09
212388_at,1.041506696555822,1.0460307448987537e-05,2.084670699273672e-05
212397_at,1.0465971860444014,5.95978066881989e-09,2.9046761295562904e-08
212413_at,1.090059313723641,6.657707719521794e-06,1.3853179672621546e-05
212434_at,1.2273349714056243,5.394339596623489e-09,2.66757323318596e-08
212440_at,1.1113218787096883,8.42783769939853e-10,5.595873285330675e-09
212459_x_at,1.2460985293848932,5.936158392546196e-08,2.1123509655239042e-07
212477_at,1.0084296022743242,2.8498733049176665e-09,1.548116208032188e-08
212490_at,1.2191543239335276,1.6747460122037044e-07,5.217800910374185e-07
212502_at,1.0787004926833923,5.5867308839844555e-08,2.0020766209042398e-07
212515_s_at,1.6574059361310827,1.6492288996857993e-06,3.955417466653549e-06
212528_at,1.0849228065438785,7.319455567079717e-10,4.972543548818211e-09
212581_x_at,1.0251963941326423,1.2166070514428677e-12,2.9459895315020775e-11
212587_s_at,1.113375886879111,0.0008815327628767395,0.0012261669510101364
212588_at,1.0270211374362024,1.600197108350214e-11,2.1875578015563082e-10
212645_x_at,1.0454429323694825,4.246229527156431e-08,1.575403472421358e-07
212669_at,1.050051488224831,1.5654075669015712e-08,6.627774427753698e-08
212672_at,1.0625313093008,1.859745085073628e-12,4.0116843882570817e-11
212682_s_at,1.0154490600040909,2.195298813933268e-09,1.2403104328315165e-08
212691_at,1.1689142807155841,2.5756548239736842e-08,1.0197817420505615e-07
212694_s_at,1.4108952191441277,1.3152295399715182e-10,1.1962146873136873e-09
212705_x_at,1.0369665570265498,5.774177149357221e-07,1.5503257667065763e-06
212712_at,1.0099947774606122,5.300331483805372e-12,9.227131754190242e-11
212719_at,1.0048923250464004,1.7388418475148073e-12,3.806150578405938e-11
212729_at,1.0835407396981775,1.0746940964157865e-14,9.318057801724892e-13
212741_at,1.1149905147124723,0.006478125739147831,0.00794671488276527
212755_at,1.0610790112994968,6.0386850115761e-08,2.141652365318323e-07
212757_s_at,1.549851509437989,1.7451629737458374e-09,1.0265962656805305e-08
212776_s_at,1.174431415467204,1.6056037374423036e-07,5.029191464918029e-07
212797_at,1.2381269698349513,1.2778273961117563e-08,5.568908247126592e-08
212816_s_at,1.2310477160765636,9.05495911982675e-08,3.0474498424271183e-07
212821_at,1.0030718042976652,1.295228643117874e-10,1.1818828769285664e-09
212826_s_at,1.0412342216852828,1.8551703096790143e-12,4.005693799474561e-11
212851_at,1.1183352454950661,6.551213840793007e-07,1.7353863292248047e-06
212861_at,1.2136653469187273,5.907128774045608e-08,2.1040369320981184e-07
212871_at,1.0112558969789163,1.344650714403907e-09,8.238342554045165e-09
212879_x_at,1.2269206222983762,1.6479066503887345e-06,3.953521090720518e-06
212897_at,1.014122209187999,6.788467825569484e-10,4.662991015942195e-09
212961_x_at,1.0936581530054088,2.022972459002156e-05,3.781385395851443e-05
212990_at,1.0086410434860618,0.00025374496244607783,0.00038692937782700015
212998_x_at,1.16437159155506,1.399446072554573e-05,2.7090484610141217e-05
213012_at,1.1377538073230573,1.5882293422612218e-06,3.821044529648759e-06
213039_at,1.2974217140567816,3.6196553354375725e-07,1.025776164816933e-06
213067_at,1.0068288549672735,6.849850067585954e-06,1.4213378415364249e-05
213068_at,1.0432519079199771,0.009077895936791975,0.010931248590085683
213071_at,1.0523561425446761,0.02292386385040945,0.02637268099430398
213072_at,1.3234423121769145,1.4514761114132557e-11,2.0277894790358355e-10
213103_at,1.07050792108204,2.7929641498408235e-09,1.5209095833554024e-08
213132_s_at,1.3070828768972724,5.292629402252946e-09,2.6266670109102284e-08
213187_x_at,1.2190018403921457,2.2443481612849473e-06,5.219245468369075e-06
213206_at,1.2190169451737294,1.391006948531131e-07,4.4412964370424407e-07
213235_at,1.1055044721449647,2.2385789146147503e-09,1.2602893874269954e-08
213284_at,1.1884251790505296,5.9566415506227046e-08,2.1186247992422302e-07
213298_at,1.4459791632680368,7.903428366171079e-10,5.306179399921366e-09
213315_x_at,1.0232783572368085,5.041348751542931e-06,1.077257136849167e-05
213318_s_at,1.355207842029026,9.947249110218201e-10,6.417329239229652e-09
213335_s_at,1.1562403368199679,2.934177981257393e-06,6.623302300629701e-06
213337_s_at,1.0294400151325869,6.664290260568113e-07,1.7615635725608516e-06
213341_at,1.0964471064977124,1.1172657556320592e-05,2.210085727914215e-05
213342_at,1.1778327912860647,6.262269565285083e-07,1.668166798843365e-06
213343_s_at,1.1014893228348859,5.186553097666732e-13,1.545079714910532e-11
213388_at,1.2411719631895899,3.602821434909437e-07,1.022175579756646e-06
213401_s_at,1.46217268887896,1.6274256020950092e-08,6.843634805557444e-08
213403_at,1.1250070835113126,6.125050375556381e-08,2.1709002309292642e-07
213416_at,1.0458599962396962,3.90354765550041e-08,1.4611582799851446e-07
213425_at,1.0089513730832884,0.00015698512651116927,0.00024810976480944645
213453_x_at,1.1426219176098247,2.697546767277193e-07,7.921643992519464e-07
213457_at,1.099005441875482,1.0242802559944494e-12,2.609127092373968e-11
213476_x_at,1.4663013915772138,5.085560468836924e-09,2.5408417920872908e-08
213481_at,1.1415520261577843,2.1013423063443473e-08,8.539888858703464e-08
213491_x_at,1.0903403923100292,0.00023662220289779232,0.0003623318133020551
213504_at,1.0464894687634434,1.3451160668316763e-07,4.311453008804695e-07
213515_x_at,1.1753551211307798,1.2212895217332133e-05,2.3928597918562554e-05
213524_s_at,1.0447859006664775,1.4953276584176281e-05,2.8721994838824247e-05
213529_at,1.2481509179105181,2.641788501494299e-10,2.1152343937764086e-09
213552_at,1.0088093949362387,8.001860547456254e-05,0.0001333523734791472
213624_at,1.0833708219430687,3.937541195788875e-07,1.1053191038770914e-06
213643_s_at,1.068955241178398,1.977075092486316e-12,4.2077520807901225e-11
213647_at,1.3752307791671017,1.6566490460439084e-09,9.849282468782392e-09
213652_at,1.0149212013894582,8.49457393086077e-05,0.00014082627103740087
213669_at,1.2100239024554753,1.754410462470903e-11,2.3664363399055167e-10
213681_at,1.145051020121068,2.018815513459481e-05,3.774565034940226e-05
213706_at,1.3200904260666135,0.0003280819191774703,0.0004905817611751154
213721_at,1.1391793641119108,2.1695938894628308e-06,5.067616419171935e-06
213746_s_at,1.5656592482257734,4.289768407160072e-08,1.590762346758993e-07
213764_s_at,1.2334307721042288,0.013408175465471218,0.015819886365407983
213765_at,1.0315492917530467,0.0002316570647278801,0.0003553637872319532
213772_s_at,1.2812268165042457,1.707710968542785e-09,1.0074906939909684e-08
213788_s_at,1.1618515144162185,1.552059511903043e-09,9.319467017983159e-09
213791_at,1.0284582090741488,2.953042165392542e-11,3.589887537994654e-10
213805_at,1.034631876339322,2.0443448320999699e-07,6.215600476693086e-07
213819_s_at,1.2434555459974828,2.971781308564962e-20,2.2073400966251018e-16
213822_s_at,1.0071779098235165,2.7825882748227167e-11,3.419989769877253e-10
213862_at,1.052376291426052,1.3517359846186138e-06,3.302660928025325e-06
213869_x_at,1.0434591261980053,3.6405561519500717e-06,8.035114177288377e-06
213887_s_at,1.2698612400332951,1.984242514289579e-07,6.058492182230021e-07
213888_s_at,1.1899269397933647,8.115930485436557e-10,5.411348863165255e-09
213915_at,1.0064678507962643,9.644386783422818e-17,3.8376048338394754e-14
213949_s_at,1.0633690583521718,1.3078721675974042e-11,1.864575528507547e-10
213988_s_at,1.2832512998322603,2.5693235717000723e-07,7.584082282182105e-07
214001_x_at,1.095024159862069,5.431451380758645e-06,1.152328202584451e-05
214021_x_at,1.227547297884299,1.6407438469540892e-07,5.121980266416079e-07
214029_at,1.0035958571724484,1.069941613249646e-08,4.792263109154143e-08
214045_at,1.1116782264607368,2.3309115501710686e-10,1.910250168167044e-09
214111_at,1.0107746909298,7.395421235016937e-10,5.014977826533245e-09
214121_x_at,1.2684383689450804,9.762313405173576e-07,2.4711306328238417e-06
214134_at,1.0143027373152265,1.2041316319837245e-12,2.9196588852549875e-11
214167_s_at,1.133620170392664,2.80181805285577e-06,6.353201554063815e-06
214190_x_at,1.1712048907931534,8.20608787625403e-09,3.824644554414736e-08
214196_s_at,1.2084724668054605,6.210175167505392e-09,3.007636019507121e-08
214261_s_at,1.1592275818331323,2.0342054278401656e-11,2.649578688407316e-10
214320_x_at,1.2612630468969375,5.572138811429598e-08,1.9987760646343487e-07
214360_at,1.0063314987360545,4.394298311455192e-07,1.2172818159392843e-06
214367_at,1.1937301495201815,8.853011900764223e-11,8.663665532926183e-10
214371_at,1.3672253325664068,4.7692534864042374e-08,1.7452937124479401e-07
214378_at,1.0748452120616925,5.3986975131341177e-11,5.811554429235147e-10
214381_at,1.1967535563383143,3.924536055267896e-08,1.468028150403467e-07
214405_at,1.117172809150194,7.172929540117745e-06,1.4826937749762867e-05
214422_at,1.036684463881853,2.589050520718991e-08,1.0241756213950165e-07
214435_x_at,1.0067897025977786,1.5210294351536585e-12,3.479784281676486e-11
214447_at,1.3118870415951536,3.7338425079406215e-08,1.406138458753437e-07
214466_at,1.0966641634650953,6.29243198704591e-09,3.0402051597429314e-08
214468_at,1.082150017530914,1.920563919643419e-12,4.1110399444202017e-11
214473_x_at,1.1375688680451805,1.1698531799263972e-07,3.8144334808750234e-07
214483_s_at,1.1868536905565241,4.205152694163588e-06,9.15161807637926e-06
214497_s_at,1.226918401018514,1.9378580519152225e-09,1.1211960513382792e-08
214502_at,1.0863901826579534,2.3250009075657687e-06,5.3832081487207e-06
214515_at,1.085909880891827,1.5147403156267158e-06,3.661238578274228e-06
214528_s_at,1.1785770634985244,1.5866356855405036e-08,6.699830013435482e-08
214547_at,1.146787332587535,1.7388668136996297e-06,4.148963401827696e-06
214571_at,1.0979259073206045,2.124901816743774e-05,3.958631149778574e-05
214580_x_at,1.0304107524771933,1.2018107342214138e-07,3.906060179500549e-07
214601_at,1.0914267387099992,3.690469862333755e-11,4.2852912945483625e-10
214606_at,1.1003422678827288,5.113917043436585e-07,1.3925627945606432e-06
214614_at,1.0969924579625667,0.0002566651118250767,0.0003910076356599565
214649_s_at,1.078425337211275,5.517443994902314e-06,1.1687917533834799e-05
214677_x_at,1.05817095297461,0.020373457972558785,0.023568776035849205
214680_at,1.0752134607496195,1.130020096395465e-11,1.6544177271997468e-10
214685_at,1.0626407564019704,5.975409838406195e-12,1.0087125562818579e-10
214691_x_at,1.0864860044768907,4.38169479923563e-14,2.5099564321688314e-12
214732_at,1.0363361832572373,2.2015726063278884e-10,1.8250611006995661e-09
214736_s_at,1.0329511792277675,1.5112054829988676e-05,2.9006970262437563e-05
214764_at,1.3116918872116763,9.365211752411533e-07,2.381705243996647e-06
214776_x_at,1.1630008227819495,8.073156319594826e-08,2.757843665024245e-07
214796_at,1.0799481261904598,1.1025890619665707e-06,2.7515950350320415e-06
214813_at,1.0997012304241576,2.2149943283602e-12,4.59045460094395e-11
214820_at,1.2848594526106858,3.5365332624765125e-07,1.005288565987551e-06
214847_s_at,1.3114300509025254,1.2523424703378089e-10,1.1518796794080513e-09
214873_at,1.0169736080997085,3.2127033026365864e-07,9.224155095045877e-07
214876_s_at,1.027223956144855,2.51339231600973e-07,7.434743260008604e-07
214878_at,1.3666595034400917,2.273208321717293e-08,9.158181347464553e-08
214880_x_at,1.1840721686480942,1.7585404316077565e-05,3.3321051392445273e-05
214893_x_at,1.087468301000027,2.425799745394133e-08,9.680174736142098e-08
214909_s_at,1.3753087483073951,5.874435801070938e-07,1.5752112268984803e-06
214913_at,1.0356000358725872,1.286064923164294e-13,5.521654081477835e-12
214922_at,1.154100079468078,4.9644980636568604e-06,1.0615479354425278e-05
214954_at,1.238884484628045,9.502872680454931e-06,1.91319580717905e-05
214961_at,1.097497598291305,8.254723864987993e-12,1.2953521963628693e-10
214975_s_at,1.1264621911438821,4.565697559683407e-06,9.843018452247035e-06
214982_at,1.2582507740546331,9.767276732299963e-10,6.332389509043936e-09
214997_at,1.1580945723937663,1.1092364849575793e-05,2.1964912995920858e-05
215014_at,1.1531165203482798,1.6648877307523904e-08,6.981312251478267e-08
215039_at,1.1462806429875112,3.1963982745319594e-06,7.14755070259866e-06
215045_at,1.0387226330423864,1.6714643937166409e-12,3.717089928661468e-11
215046_at,1.0050841059550102,5.645971221274013e-06,1.1934089994654603e-05
215080_s_at,1.015574625977366,6.774002145936132e-05,0.0001144130143393427
215086_at,1.1394453074006519,5.569774415086046e-06,1.1786446656349702e-05
215105_at,1.0215701929032397,2.7081957345592024e-06,6.163489485566613e-06
215117_at,1.0072943399208523,2.8222948284691387e-08,1.1029322283896495e-07
215121_x_at,1.334976164106191,2.9455562028225675e-05,5.330179378552482e-05
215123_at,1.0050001989732724,0.00013373548944509674,0.0002140824648926071
215133_s_at,1.0515657986143188,6.000778154666247e-06,1.2619416725219705e-05
215149_at,1.0130983882931286,8.13342472272768e-12,1.281733402380063e-10
215155_at,1.2047163552055062,1.427845436610413e-10,1.2783273166424964e-09
215162_at,1.2498054263553993,2.45761001880017e-08,9.787832716519069e-08
215163_at,1.1289864840227661,3.5848725734867656e-09,1.8857817647546173e-08
215176_x_at,1.1421199589711852,5.56604876521898e-05,9.550185927109765e-05
215189_at,1.1819550433639954,1.0903703175491734e-12,2.720797512424214e-11
215193_x_at,1.2264183457631628,3.98438811538101e-11,4.543711380503329e-10
215220_s_at,1.41380515048282,6.930990407512759e-06,1.436414241542102e-05
215223_s_at,1.3202242271486888,0.00013110157769446654,0.00021021346015440726
215236_s_at,1.0452161356922192,3.1013445643407585e-06,6.960844170749912e-06
215238_s_at,1.3412860009778873,1.8345415476470615e-11,2.444921609223653e-10
215244_at,1.1380126961302572,6.206075278728427e-07,1.6543842018890483e-06
215254_at,1.0865226870578102,1.4907887449851464e-10,1.3218959651613218e-09
215272_at,1.2199330315351604,4.703630886257943e-06,1.011298794273309e-05
215276_at,1.0650071782928254,1.1419092794914124e-07,3.731509675158695e-07
215290_at,1.030298678050781,4.130866191437826e-09,2.1238599756301124e-08
215297_at,1.0754690187552614,3.897194491998352e-11,4.4602560280020175e-10
215301_at,1.0208475385386837,7.709753813380731e-06,1.581045869902106e-05
215355_at,1.0354712789958471,1.6696628831174814e-10,1.4544604388001109e-09
215367_at,1.1781203425439761,7.693658822279056e-10,5.184088283545334e-09
215368_at,1.1983251578868668,2.2740629949159735e-07,6.820046529705605e-07
215370_at,1.2231573062162449,1.5825534012188673e-11,2.1700946116529243e-10
215371_at,1.0363088193279024,8.224477780246715e-11,8.1705768335817e-10
215416_s_at,1.0787438699156215,9.31757162938599e-05,0.0001532841997915157
215419_at,1.0255484477711594,9.517932037096234e-09,4.34339708340396e-08
215437_x_at,1.1958268805189496,6.299448777230588e-10,4.3729164206551155e-09
215441_at,1.0813129965855417,1.4492125623305364e-05,2.7930118946904808e-05
215442_s_at,1.1414884560029437,6.874357258320851e-07,1.8112960007941766e-06
215446_s_at,1.390486888430174,2.9311816769848266e-06,6.61758067966088e-06
215468_at,1.0239463871928738,4.846943914940711e-06,1.0390038600925818e-05
215469_at,1.506465226296779,2.2036776928825478e-07,6.642931551745375e-07
215470_at,1.3914409475808025,9.811734557773641e-11,9.44019348665242e-10
215478_at,1.061224892561178,9.088712733678993e-16,1.8136444648329223e-13
215572_at,1.4306675330272265,6.730007015488004e-10,4.627113431845701e-09
215578_at,1.27219322378141,3.476176263681144e-06,7.712798534661648e-06
215585_at,1.0033988344287703,2.1146773700182932e-07,6.405839564453186e-07
215627_at,1.1042470020388837,1.011461493825876e-11,1.517737135819663e-10
215634_at,1.2227153325654552,1.0329632264212128e-10,9.823952016365294e-10
215653_at,1.4910307722608582,5.640739649030121e-11,6.016878965980766e-10
215655_at,1.0367032975651176,0.0011685587894584464,0.0015938190489797233
215664_s_at,1.0293410119035542,9.89308958930081e-10,6.39257155985802e-09
215694_at,1.1377099729944575,2.1901942302441822e-07,6.606754843986884e-07
215695_s_at,1.0683612855309725,0.004591794901505273,0.005751487677922541
215702_s_at,1.112509346573395,4.356446253583245e-09,2.2254629039109457e-08
215709_at,1.2251904653324432,1.7070748499733642e-09,1.0074906939909684e-08
215711_s_at,1.0508941138763177,3.292278704680521e-09,1.751297359188256e-08
215735_s_at,1.0275882155222948,7.288499682017105e-07,1.9077838413530737e-06
215744_at,1.0014053236859688,2.5563823698479326e-07,7.548882632828185e-07
215772_x_at,1.00521097919788,3.3083038903066366e-06,7.3726308218524635e-06
215774_s_at,1.0102469871918265,7.084688448354914e-09,3.3639060876772334e-08
215789_s_at,1.3472275083881815,4.58562902164288e-08,1.6873306993497132e-07
215804_at,1.2775567023879928,4.578008297533e-08,1.6855875560794422e-07
215805_at,1.0006894400708948,2.5309281536989244e-08,1.0040354646407892e-07
215828_at,1.2165948361839316,4.0181858487803015e-07,1.1248396390498927e-06
215832_x_at,1.7935702323038338,3.3933500461501083e-12,6.496049749000246e-11
215834_x_at,1.0568768636340504,1.3288944296932103e-09,8.152862367749667e-09
215835_at,1.0021327925674797,7.165205067664026e-08,2.4856429797359986e-07
215838_at,1.2318598756478103,7.199884370866156e-13,1.9905089756328852e-11
215843_s_at,1.00457707087293,8.656839243211254e-10,5.730848153787177e-09
215878_at,1.038958192568387,9.619013566926825e-06,1.9330851308787017e-05
215879_at,1.2522316798608006,2.4770528847245548e-08,9.854959092221181e-08
215889_at,1.0693751140517112,1.6283097761539872e-08,6.845967309818736e-08
215917_at,1.2454286484214219,8.295327485177501e-06,1.689623239051282e-05
215918_s_at,1.0376948579322818,1.0016375131574686e-08,4.5317552603506176e-08
215932_at,1.1226524607653214,7.960181591411833e-07,2.064554646358712e-06
215933_s_at,1.3667144402836868,4.389471151783989e-08,1.6242209510993463e-07
215939_at,1.143237178349307,1.4268168427205572e-09,8.663149783744461e-09
215943_at,1.2705821855704311,3.117477275975993e-11,3.744838066877253e-10
215952_s_at,1.0777331373216796,1.4028018822605147e-07,4.474631072780422e-07
215957_at,1.0433907033186944,1.3527562296417507e-15,2.3187282357774716e-13
215991_s_at,1.0756127329755358,3.3349969392919406e-09,1.7706394281210938e-08
216007_at,1.2526446476037751,8.820728028459862e-10,5.8289526292458815e-09
216023_at,1.0559648258159138,4.765892368120709e-10,3.436840765010801e-09
216027_at,1.0231202905580554,5.649094414851251e-09,2.7732710034397543e-08
216035_x_at,1.1709371990940607,5.478691441003957e-06,1.1612449479681458e-05
216057_at,1.0602246972969116,4.0553474573994436e-08,1.5111255416928396e-07
216067_at,1.1290623737156924,1.7585828259283122e-07,5.447866135153702e-07
216068_at,1.0487633621013028,1.5304497286259505e-11,2.1129498948557653e-10
216084_at,1.1081500995777276,5.355127734620314e-08,1.9311913142991496e-07
